customer_id,customer_name,customer_email,signup_at,metadata_super,region_raw,marketing_source_raw
175,Customer 175,user_175@example.com,2024-02-02T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.175""}",APAC,referral
176,Customer 176,user_176@example.com,2024-04-02T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.176""}",EMEA,referral
177,Customer 177,user_177@example.com,2024-07-23T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.177""}",EMEA,referral
178,Customer 178,user_178@example.com,2024-05-26T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.178""}",EMEA,paid_social
179,Customer 179,user_179@example.com,2024-07-08T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.179""}",APAC,referral
180,Customer 180,user_180@example.com,2024-04-25T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.180""}",EMEA,paid_social
181,Customer 181,user_181@example.com,2024-03-02T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.181""}",EMEA,referral
182,Customer 182,user_182@example.com,2024-12-03T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.182""}",None,organic
183,Customer 183,user_183@example.com,2024-07-17T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.183""}",None,organic
184,Customer 184,user_184@example.com,2024-04-06T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.184""}",None,paid_social
185,Customer 185,user_185@example.com,2024-03-10T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.185""}",APAC,organic
186,Customer 186,user_186@example.com,2024-11-17T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.186""}",None,paid_social
187,Customer 187,user_187@example.com,2024-08-01T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.187""}",None,paid_social
188,Customer 188,user_188@example.com,2024-12-03T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.188""}",APAC,paid_social
189,Customer 189,user_189@example.com,2024-12-13T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.189""}",None,organic
190,Customer 190,user_190@example.com,2024-03-28T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.190""}",APAC,organic
191,Customer 191,user_191@example.com,2024-06-23T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.191""}",None,organic
192,Customer 192,user_192@example.com,2024-01-24T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.192""}",APAC,referral
193,Customer 193,user_193@example.com,2024-06-25T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.193""}",None,paid_social
194,Customer 194,user_194@example.com,2024-02-20T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.194""}",EMEA,referral
195,Customer 195,user_195@example.com,2024-09-09T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.195""}",EMEA,organic
196,Customer 196,user_196@example.com,2024-02-14T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.196""}",None,referral
197,Customer 197,user_197@example.com,2024-06-24T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.197""}",EMEA,referral
198,Customer 198,user_198@example.com,2024-12-17T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.198""}",US,organic
199,Customer 199,user_199@example.com,2024-06-04T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.199""}",EMEA,organic
200,Customer 200,user_200@example.com,2024-10-04T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.200""}",APAC,paid_social
201,Customer 201,user_201@example.com,2024-11-26T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.201""}",US,google_ads
202,Customer 202,user_202@example.com,2024-05-18T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.202""}",EMEA,referral
203,Customer 203,user_203@example.com,2024-12-28T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.203""}",EMEA,google_ads
204,Customer 204,user_204@example.com,2024-10-01T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.204""}",US,paid_social
205,Customer 205,user_205@example.com,2024-11-26T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.205""}",EMEA,paid_social
206,Customer 206,user_206@example.com,2024-03-28T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.206""}",None,referral
207,Customer 207,user_207@example.com,2024-07-11T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.207""}",None,organic
208,Customer 208,user_208@example.com,2024-11-14T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.208""}",None,paid_social
209,Customer 209,user_209@example.com,2024-03-23T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.209""}",EMEA,referral
210,Customer 210,user_210@example.com,2024-07-12T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.210""}",None,paid_social
211,Customer 211,user_211@example.com,2024-07-09T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.211""}",EMEA,organic
212,Customer 212,user_212@example.com,2024-10-03T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.212""}",None,paid_social
213,Customer 213,user_213@example.com,2024-11-21T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.213""}",None,google_ads
214,Customer 214,user_214@example.com,2024-05-19T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.214""}",APAC,paid_social
215,Customer 215,user_215@example.com,2024-10-02T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.215""}",US,organic
216,Customer 216,user_216@example.com,2024-06-26T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.216""}",APAC,referral
217,Customer 217,user_217@example.com,2024-10-23T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.217""}",None,google_ads
218,Customer 218,user_218@example.com,2024-12-15T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.218""}",EMEA,organic
219,Customer 219,user_219@example.com,2024-10-10T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.219""}",None,google_ads
220,Customer 220,user_220@example.com,2024-01-13T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.220""}",EMEA,paid_social
221,Customer 221,user_221@example.com,2024-03-04T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.221""}",APAC,organic
222,Customer 222,user_222@example.com,2024-07-01T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.222""}",US,google_ads
223,Customer 223,user_223@example.com,2024-01-31T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.223""}",EMEA,google_ads
224,Customer 224,user_224@example.com,2024-10-16T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.224""}",US,referral
225,Customer 225,user_225@example.com,2024-09-04T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.225""}",None,paid_social
226,Customer 226,user_226@example.com,2024-08-14T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.226""}",None,referral
227,Customer 227,user_227@example.com,2024-04-13T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.227""}",None,organic
228,Customer 228,user_228@example.com,2024-10-18T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.228""}",None,paid_social
229,Customer 229,user_229@example.com,2024-01-26T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.229""}",APAC,referral
230,Customer 230,user_230@example.com,2024-01-06T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.230""}",None,referral
231,Customer 231,user_231@example.com,2024-06-21T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.231""}",APAC,referral
232,Customer 232,user_232@example.com,2024-02-16T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.232""}",None,paid_social
233,Customer 233,user_233@example.com,2024-06-11T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.233""}",US,paid_social
234,Customer 234,user_234@example.com,2024-05-09T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.234""}",US,google_ads
235,Customer 235,user_235@example.com,2024-09-03T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.235""}",US,referral
236,Customer 236,user_236@example.com,2024-08-05T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.236""}",APAC,paid_social
237,Customer 237,user_237@example.com,2024-02-07T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.237""}",APAC,google_ads
238,Customer 238,user_238@example.com,2024-05-25T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.238""}",US,referral
239,Customer 239,user_239@example.com,2024-04-03T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.239""}",APAC,paid_social
240,Customer 240,user_240@example.com,2024-03-09T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.240""}",None,paid_social
241,Customer 241,user_241@example.com,2024-12-13T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.241""}",EMEA,paid_social
242,Customer 242,user_242@example.com,2024-09-08T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.242""}",APAC,paid_social
243,Customer 243,user_243@example.com,2024-04-04T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.243""}",APAC,organic
244,Customer 244,user_244@example.com,2024-07-11T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.244""}",EMEA,paid_social
245,Customer 245,user_245@example.com,2024-11-18T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.245""}",APAC,google_ads
246,Customer 246,user_246@example.com,2024-12-15T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.246""}",APAC,organic
247,Customer 247,user_247@example.com,2024-04-07T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.247""}",US,organic
248,Customer 248,user_248@example.com,2024-01-05T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.248""}",None,google_ads
249,Customer 249,user_249@example.com,2024-10-23T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.249""}",EMEA,organic
250,Customer 250,user_250@example.com,2024-11-13T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.250""}",None,organic
251,Customer 251,user_251@example.com,2024-09-24T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.251""}",US,paid_social
252,Customer 252,user_252@example.com,2024-02-24T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.252""}",US,google_ads
253,Customer 253,user_253@example.com,2024-04-08T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.253""}",EMEA,paid_social
254,Customer 254,user_254@example.com,2024-11-17T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.254""}",EMEA,organic
255,Customer 255,user_255@example.com,2024-12-25T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.255""}",None,organic
256,Customer 256,user_256@example.com,2024-05-24T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.256""}",None,paid_social
257,Customer 257,user_257@example.com,2024-07-31T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.257""}",None,google_ads
258,Customer 258,user_258@example.com,2024-03-25T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.258""}",None,google_ads
259,Customer 259,user_259@example.com,2024-07-20T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.259""}",EMEA,google_ads
260,Customer 260,user_260@example.com,2024-02-26T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.260""}",EMEA,organic
261,Customer 261,user_261@example.com,2024-02-22T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.261""}",None,referral
262,Customer 262,user_262@example.com,2024-02-09T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.262""}",EMEA,paid_social
263,Customer 263,user_263@example.com,2024-05-29T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.263""}",US,organic
264,Customer 264,user_264@example.com,2024-03-14T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.264""}",EMEA,google_ads
265,Customer 265,user_265@example.com,2024-01-29T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.265""}",APAC,paid_social
266,Customer 266,user_266@example.com,2024-03-17T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.266""}",None,google_ads
267,Customer 267,user_267@example.com,2024-01-16T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.267""}",APAC,referral
268,Customer 268,user_268@example.com,2024-05-14T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.268""}",US,organic
269,Customer 269,user_269@example.com,2024-05-13T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.269""}",EMEA,organic
270,Customer 270,user_270@example.com,2024-03-06T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.270""}",APAC,paid_social
271,Customer 271,user_271@example.com,2024-07-06T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.271""}",APAC,organic
272,Customer 272,user_272@example.com,2024-08-29T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.272""}",US,paid_social
273,Customer 273,user_273@example.com,2024-04-07T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.273""}",None,paid_social
274,Customer 274,user_274@example.com,2024-08-13T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.274""}",APAC,google_ads
275,Customer 275,user_275@example.com,2024-10-24T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.275""}",None,paid_social
276,Customer 276,user_276@example.com,2024-01-21T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.276""}",None,paid_social
277,Customer 277,user_277@example.com,2024-10-09T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.277""}",EMEA,organic
278,Customer 278,user_278@example.com,2024-03-28T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.278""}",EMEA,organic
279,Customer 279,user_279@example.com,2024-07-10T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.279""}",EMEA,paid_social
280,Customer 280,user_280@example.com,2024-12-28T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.280""}",None,google_ads
281,Customer 281,user_281@example.com,2024-05-27T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.281""}",US,paid_social
282,Customer 282,user_282@example.com,2024-07-01T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.282""}",APAC,referral
283,Customer 283,user_283@example.com,2024-08-21T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.283""}",APAC,referral
